Timestamp,Load R1,Load R3,Load R4,Load R5,Load R6,Load R8,Load R10,Load R11,Load R12,Load R14,Load CI1,Load CI3,Load CI7,Load CI9,Load CI10,Load CI12,Load CI13,Load CI14,PV 3,PV 4,PV 5,PV 6,PV 8,PV 9,PV 10,PV 11,WKA 7,Export - Market price ($/MWh),Import - Market price ($/MWh),Bus 1,Bus 12,Line 5-6,Line 8-9,Line 7-8,Line 13-14,Battery 1,Battery 2
 09/13/2020 09:00:00,0.08,0.03,0.03,0.02,0.09,0.03,0.05,0,0.04,0.04,0.91,0.68,0.86,0.63,0.65,0.63,0.87,0.68,0.0274,0.2137,0.5237,0.1228,0.3668,0.4494,1.936507937,2.43,0,77.96,97.96,,,,,,,,
 09/13/2020 10:00:00,0.02,0.02,0.09,0.02,0.11,0.03,0.12,0.03,0.02,0.05,0.91,0.52,0.84,0.77,0.63,0.79,0.87,0.74,0.035,0.2558,0.6882,0.1629,0.385,0.5376,4.611111111,4.5,0,48.59,68.59,,,,,,,,
 09/13/2020 11:00:00,0.05,0.03,0.11,0.02,0.06,0.03,0.08,0,0.01,0.29,0.91,0.55,0.92,0.8,0.64,0.82,0.87,0.78,0.0388,0.2736,0.7718,0.1999,0.4136,0.728,5.46031746,4.68,0,45,65,,,,,,,,
 09/13/2020 12:00:00,0.02,0.03,0.11,0.02,0.07,0.03,0.07,0,0.05,0.07,0.87,0.57,0.88,0.82,0.65,0.82,0.78,0.85,0.0401,0.2822,0.7913,0.2203,0.4166,0.7453,5.706349206,6.93,0,41.48,61.48,,,,,,,,
 09/13/2020 13:00:00,0.02,0.05,0.1,0.02,0.3,0.05,0.01,0,0.02,0.07,0.89,0.6,0.89,0.69,0.69,0.83,0.88,0.86,0.0426,0.2624,0.7718,0.2266,0.4232,0.7268,2.380952381,6.93,0,41,61,,,,,,,,
 09/13/2020 14:00:00,0.13,0.04,0.08,0.02,0.22,0.04,0.06,0.01,0,0.1,0.88,0.62,0.88,0.68,0.68,0.67,0.88,0.87,0.0433,0.2178,0.6909,0.2305,0.4196,0.6284,1.19047619,2.25,0,41.48,61.48,,,,,,,,
 09/13/2020 15:00:00,0.06,0.03,0.06,0.03,0.29,0.04,0.07,0,0.02,0.05,0.89,0.61,0.86,0.66,0.67,0.65,0.88,0.86,0.0482,0.1517,0.5773,0.2213,0.4001,0.5146,1.634920635,0.39,0,45,65,,,,,,,,
 09/13/2020 16:00:00,0.42,0.03,0.05,0.02,0.29,0.05,0.03,0.01,0.02,0.06,0.89,0.63,0.85,0.8,0.68,0.64,0.88,0.87,0.0512,0.0854,0.4045,0.2424,0.364,0.3526,0.396825397,0.75,0,41,61,,,,,,,,
 09/13/2020 17:00:00,0.39,0.04,0.09,0.03,0.11,0.03,0.05,0.02,0.03,0.08,0.91,0.72,0.84,0.8,0.6,0.79,0.29,0.7,0.0482,0.0288,0.2384,0.2411,0.3366,0.19,0.103174603,0,0,45,65,,,,,,,,
 09/13/2020 18:00:00,0.06,0.02,0.09,0.04,0.09,0.04,0.04,0.01,0.05,0.07,0.74,0.77,0.81,0.79,0.39,0.78,0.09,0.55,0.0504,0.0025,0.1044,0.2581,0.3238,0.0588,0.198412698,0,0,60,80,,,,,,,,
 09/13/2020 19:00:00,0.08,0.05,0.11,0.21,0.26,0.04,0.23,0.06,0.03,0.62,0.75,0.84,0.8,0.7,0.42,0.84,0.2,0.47,0.054,0,0.1128,0.2814,0.3152,0.0021,0,0,0,86.6,106.6,,,,,,,,
 09/13/2020 20:00:00,0.09,0.05,0.09,0.18,0.13,0.03,0.21,0.41,0.03,0.14,0.67,0.93,0.72,0.71,0.38,0.71,0.22,0.42,0.0556,0,0.0912,0.2897,0.2893,0.0004,0,0,0,93,113,,,,,,,,
 09/13/2020 21:00:00,0.13,0.06,0.07,0.05,0.17,0.03,0.12,0.42,0.01,0.15,0.64,0.88,0.52,0.71,0.4,0.71,0.22,0.11,0.0562,0,0.0305,0.2976,0.2832,0.0003,0,0,0,82.19,102.19,,,,,,,,
 09/13/2020 22:00:00,0.17,0.05,0.07,0.05,0.14,0.03,0.1,0.43,0.02,0.16,0.59,0.64,0.36,0.71,0.2,0.7,0.22,0.11,0.0631,0,0.0181,0.3517,0.294,0,0,0,0,47.51,67.51,,,,,,,,
 09/13/2020 23:00:00,0.02,0.04,0.06,0.05,0.15,0.03,0.09,0.01,0.01,0.11,0.59,0.43,0.46,0.72,0.19,0.74,0.22,0.12,0.0646,0,0,0.3521,0.3254,0,0,0,0,39.63,59.63,,,,,,,,
 09/13/2020 24:00:00,0.23,0.02,0.07,0.06,0.14,0.02,0.02,0.01,0.01,0.05,0.59,0.37,0.37,0.41,0.19,0.42,0.22,0.11,0.0635,0,0,0.3417,0.3348,0,0,0,0,31.7,51.7,,,,,,,,
 09/14/2020 01:00:00,0.25,0.04,0.03,0.02,0.08,0.02,0.04,0.01,0.03,0.06,0.59,0.35,0.34,0.28,0.19,0.29,0.22,0.11,0.0634,0,0,0.348,0.3306,0,0,0,0,29.9,49.9,,,,,,,,
 09/14/2020 02:00:00,0.03,0.03,0.03,0.02,0.12,0.02,0.01,0.01,0,0.03,0.59,0.32,0.34,0.28,0.19,0.3,0.22,0.11,0.0649,0,0,0.3534,0.3424,0,0,0,0,29.9,49.9,,,,,,,,
 09/14/2020 03:00:00,0.03,0.01,0.03,0.02,0.11,0.02,0.01,0.01,0,0.03,0.59,0.31,0.33,0.28,0.19,0.3,0.22,0.11,0.0625,0,0,0.3395,0.3501,0,0,0,0,29.9,49.9,,,,,,,,
 09/14/2020 04:00:00,0.06,0.02,0.03,0.02,0.09,0.02,0.01,0.01,0.01,0.04,0.66,0.33,0.35,0.28,0.19,0.3,0.22,0.11,0.0632,0,0,0.3345,0.3523,0,0,0,0,29.38,49.38,,,,,,,,
 09/14/2020 05:00:00,0.27,0.01,0.03,0.03,0.29,0.02,0.01,0.01,0.01,0.04,0.66,0.4,0.35,0.42,0.2,0.42,0.22,0.11,0.0669,0.0001,0,0.3631,0.357,0,0,0,0,29.9,49.9,,,,,,,,
 09/14/2020 06:00:00,0.06,0.03,0.03,0.02,0.19,0.03,0.01,0.01,0.01,0.03,0.82,0.68,0.48,0.69,0.37,0.84,0.25,0.2,0.0715,0.0132,0.0105,0.3922,0.3576,0.0004,0,0,0,30.5,50.5,,,,,,,,
 09/14/2020 07:00:00,0.35,0.02,0.03,0.02,0.19,0.03,0.02,0,0.02,0.03,0.89,0.83,0.51,0.77,0.41,0.78,0.43,0.37,0.0741,0.064,0.0559,0.455,0.4026,0.0342,0,0,0,39.63,59.63,,,,,,,,
 09/14/2020 08:00:00,0.07,0.02,0.03,0.02,0.17,0.03,0.1,0.02,0.02,0.03,0.91,0.71,0.75,0.77,0.66,0.63,0.7,0.5,0.0762,0.1401,0.1648,0.5118,0.4291,0.1268,0.198412698,3.57,0,48.92,68.92,,,,,,,,
 09/14/2020 09:00:00,0.08,0.03,0.03,0.02,0.17,0.03,0.05,0.2,0.05,0.05,0.92,0.68,0.86,0.63,0.62,0.63,0.87,0.59,0.084,0.2217,0.276,0.5453,0.4225,0.2492,0.5,7.5,0,75.33,95.33,,,,,,,,
 09/14/2020 10:00:00,0.17,0.03,0.05,0.05,0.23,0.03,0.08,0.08,0.02,0.07,0.91,0.54,0.84,0.77,0.63,0.79,0.87,0.7,0.0964,0.2938,0.3919,0.5942,0.4526,0.3051,4.563492063,10.89,0,74,94,,,,,,,,
 09/14/2020 11:00:00,0.04,0.03,0.05,0.07,0.09,0.03,0.07,0.02,0.05,0.05,0.9,0.56,0.93,0.8,0.65,0.82,0.87,0.83,0.1029,0.333,0.4722,0.5572,0.4744,0.4404,7.293650794,12.57,0,45,65,,,,,,,,
 09/14/2020 12:00:00,0.05,0.04,0.05,0.06,0.09,0.03,0.06,0.01,0.02,0.04,0.86,0.59,0.9,0.84,0.67,0.83,0.79,0.86,0.1141,0.3469,0.4796,0.5865,0.4726,0.4411,12.3015873,12.93,0,45,65,,,,,,,,
 09/14/2020 13:00:00,0.04,0.04,0.04,0.07,0.05,0.02,0.03,0.02,0.03,0.05,0.89,0.62,0.91,0.7,0.7,0.83,0.88,0.86,0.1108,0.3342,0.4416,0.5529,0.4554,0.4117,12.84920635,12.57,0,45,65,,,,,,,,
 09/14/2020 14:00:00,0.04,0.03,0.05,0.03,0.08,0.03,0.08,0.01,0.01,0.04,0.89,0.62,0.88,0.68,0.68,0.67,0.88,0.87,0.1088,0.291,0.4492,0.5659,0.4336,0.3954,12.4047619,11.82,0,45,65,,,,,,,,
 09/14/2020 15:00:00,0.04,0.04,0.04,0.03,0.05,0.02,0.06,0.01,0.03,0.05,0.89,0.62,0.87,0.66,0.68,0.66,0.88,0.87,0.112,0.2225,0.437,0.6164,0.4296,0.4004,11.15873016,9.75,0,45,65,,,,,,,,
 09/14/2020 16:00:00,0.04,0.02,0.05,0.03,0.09,0.02,0.03,0.01,0.05,0.08,0.89,0.63,0.85,0.8,0.68,0.64,0.88,0.87,0.1129,0.133,0.3622,0.6345,0.3956,0.2958,9.174603175,6.75,0,45,65,,,,,,,,
 09/14/2020 17:00:00,0.04,0.03,0.09,0.03,0.08,0.04,0.04,0.02,0.21,0.06,0.9,0.73,0.85,0.81,0.61,0.8,0.29,0.77,0.1135,0.0441,0.224,0.6444,0.3665,0.1889,6.198412698,3.18,0,45,65,,,,,,,,
 09/14/2020 18:00:00,0.12,0.02,0.08,0.13,0.29,0.02,0.03,0.06,0.06,0.05,0.73,0.77,0.82,0.8,0.39,0.79,0.09,0.61,0.1135,0.0028,0.1006,0.6473,0.3597,0.0646,0.793650794,0.18,0,60,80,,,,,,,,
 09/14/2020 19:00:00,0.4,0.03,0.09,0.04,0.36,0.02,0.26,0.42,0.17,0.39,0.75,0.84,0.8,0.7,0.42,0.85,0.2,0.49,0.1155,0,0.071,0.646,0.3458,0.002,0,0,0,78.41,98.41,,,,,,,,
 09/14/2020 20:00:00,0.14,0.3,0.09,0.37,0.29,0.02,0.14,0.06,0.05,0.08,0.67,0.94,0.72,0.71,0.38,0.71,0.22,0.43,0.1259,0,0.0562,0.6435,0.3318,0.0004,0,0,0,78.41,98.41,,,,,,,,
 09/14/2020 21:00:00,0.11,0.03,0.1,0.07,0.15,0.02,0.16,0.06,0.09,0.08,0.65,0.88,0.52,0.71,0.39,0.71,0.22,0.11,0.1458,0,0.0213,0.6612,0.3594,0,0,0,0,74,94,,,,,,,,
 09/14/2020 22:00:00,0.1,0.03,0.08,0.06,0.15,0.02,0.11,0.07,0.04,0.05,0.6,0.64,0.35,0.71,0.2,0.7,0.22,0.11,0.1617,0,0.0228,0.6625,0.368,0,0,0,0,40,60,,,,,,,,
 09/14/2020 23:00:00,0.05,0.03,0.07,0.06,0.11,0.02,0.12,0.18,0.04,0.07,0.59,0.43,0.45,0.72,0.19,0.74,0.22,0.12,0.1791,0,0.002,0.6454,0.3845,0,0,0,0,28.4,48.4,,,,,,,,
 09/14/2020 24:00:00,0.61,0.22,0.07,0.09,0.12,0.03,0.08,0.41,0.04,0.06,0.58,0.37,0.37,0.41,0.19,0.42,0.22,0.11,0.1911,0,0,0.6191,0.3642,0,0,0,0,28.42,48.42,,,,,,,,
 09/15/2020 01:00:00,0.02,0.03,0.03,0.09,0.06,0.04,0.02,0.02,0.02,0.03,0.59,0.34,0.34,0.28,0.19,0.29,0.22,0.11,0.1982,0,0,0.5856,0.3219,0,0,0,0,28.66,48.66,,,,,,,,
 09/15/2020 02:00:00,0.26,0.02,0.03,0.02,0.07,0.02,0.02,0,0,0.04,0.59,0.32,0.34,0.28,0.19,0.29,0.22,0.11,0.214,0,0,0.5662,0.2803,0,0,0,0,28.99,48.99,,,,,,,,
 09/15/2020 03:00:00,0.27,0.03,0.03,0.04,0.08,0.03,0.02,0.01,0,0.04,0.59,0.31,0.34,0.28,0.19,0.3,0.22,0.11,0.2205,0,0,0.5462,0.2246,0,0,0,0,29.05,49.05,,,,,,,,
 09/15/2020 04:00:00,0.06,0.04,0.03,0.03,0.12,0.04,0.02,0,0,0.04,0.66,0.32,0.41,0.29,0.19,0.32,0.22,0.12,0.2314,0,0,0.5766,0.1848,0,0,0,0,29.09,49.09,,,,,,,,
 09/15/2020 05:00:00,0.24,0.02,0.03,0.03,0.09,0.03,0.02,0.01,0,0.04,0.66,0.39,0.4,0.43,0.2,0.44,0.22,0.12,0.2455,0.0002,0,0.5978,0.1687,0,0,0,0,29.08,49.08,,,,,,,,
 09/15/2020 06:00:00,0.06,0.03,0.03,0.02,0.27,0.03,0.01,0,0,0.06,0.82,0.68,0.54,0.7,0.38,0.85,0.25,0.2,0.2371,0.0224,0.004,0.5761,0.172,0.001,0,0,0,29.11,49.11,,,,,,,,
 09/15/2020 07:00:00,0.03,0.03,0.03,0.03,0.19,0.03,0.01,0,0,0.04,0.88,0.83,0.54,0.77,0.41,0.78,0.43,0.43,0.2152,0.1074,0.084,0.5866,0.1656,0.0596,0,0,0,29.23,49.23,,,,,,,,
 09/15/2020 08:00:00,0.02,0.02,0.03,0.03,0.15,0.04,0.01,0.01,0.05,0.04,0.88,0.71,0.77,0.77,0.7,0.63,0.7,0.65,0.1762,0.2292,0.2418,0.508,0.1384,0.2038,0.301587302,0.75,0,40,60,,,,,,,,
 09/15/2020 09:00:00,0.12,0.02,0.03,0.03,0.13,0.03,0.04,0.03,0.05,0.04,0.89,0.71,0.88,0.64,0.67,0.64,0.87,0.83,0.184,0.3514,0.4189,0.4844,0.1351,0.3694,0.595238095,7.5,0,40,60,,,,,,,,
 09/15/2020 10:00:00,0.03,0.03,0.03,0.04,0.15,0.03,0.11,0.15,0.02,0.06,0.89,0.57,0.87,0.79,0.67,0.79,0.87,0.85,0.2126,0.4224,0.5748,0.4694,0.1316,0.514,4.714285714,10.68,0,40,60,,,,,,,,
 09/15/2020 11:00:00,0.02,0.15,0.14,0.03,0.11,0.02,0.09,0.11,0,0.07,0.9,0.61,0.97,0.87,0.71,0.87,0.88,0.87,0.226,0.4255,0.6342,0.4324,0.1367,0.5798,5.904761905,12,0,40,60,,,,,,,,
 09/15/2020 12:00:00,0.03,0.05,0.06,0.02,0.07,0.04,0.12,0.02,0.03,0.05,0.88,0.65,0.95,0.92,0.74,0.88,0.79,0.89,0.2322,0.3883,0.656,0.4898,0.1536,0.6162,2.23015873,12.75,0,40,60,,,,,,,,
 09/15/2020 13:00:00,0.02,0.04,0.05,0.02,0.2,0.02,0.22,0.02,0.03,0.05,0.91,0.68,0.97,0.78,0.78,0.9,0.89,0.9,0.2266,0.3455,0.6046,0.5165,0.1533,0.5684,4.317460317,12.75,0,39.5,59.5,,,,,,,,
 09/15/2020 14:00:00,0.01,0.03,0.05,0.02,0.13,0.02,0.11,0.01,0,0.05,0.91,0.71,0.96,0.82,0.79,0.78,0.91,0.95,0.2253,0.2895,0.5228,0.542,0.1568,0.4724,12.6984127,11.82,0,29.9,49.9,,,,,,,,
 09/15/2020 15:00:00,0.01,0.02,0.06,0.02,0.1,0.04,0.1,0.01,0.01,0.05,0.92,0.72,0.94,0.82,0.82,0.78,0.95,0.96,0.2058,0.2185,0.4135,0.5504,0.1628,0.3837,8.73015873,6.75,0,29.69,49.69,,,,,,,,
 09/15/2020 16:00:00,0.01,0.04,0.07,0.03,0.17,0.02,0.08,0.02,0.04,0.04,0.93,0.73,0.92,0.94,0.81,0.74,0.94,0.96,0.1773,0.1306,0.2932,0.516,0.1707,0.2678,8.777777778,6.57,0,31.1,51.1,,,,,,,,
 09/15/2020 17:00:00,0.01,0.02,0.09,0.03,0.11,0.02,0.06,0.09,0.05,0.07,0.92,0.81,0.9,0.94,0.7,0.89,0.29,0.86,0.1437,0.0465,0.1758,0.4904,0.1737,0.1394,6.5,2.82,0,39.63,59.63,,,,,,,,
 09/15/2020 18:00:00,0.01,0.03,0.11,0.18,0.09,0.03,0.06,0.01,0.02,0.05,0.69,0.86,0.87,0.94,0.47,0.88,0.09,0.85,0.1048,0.0029,0.1214,0.387,0.196,0.0365,0.896825397,0.39,0,45.34,65.34,,,,,,,,
 09/15/2020 19:00:00,0.02,0.02,0.08,0.12,0.56,0.02,0.14,0.25,0.45,0.27,0.69,0.92,0.83,0.82,0.5,0.92,0.2,0.85,0.0881,0,0.0854,0.2628,0.2492,0.0009,0,0,0,39.63,59.63,,,,,,,,
 09/15/2020 20:00:00,0.11,0.22,0.08,0.09,0.19,0.02,0.07,0.05,0.21,0.09,0.61,1,0.73,0.8,0.41,0.75,0.22,0.83,0.0745,0,0.0276,0.1931,0.2766,0.0004,0,0,0,39.63,59.63,,,,,,,,
 09/15/2020 21:00:00,0.09,0.02,0.07,0.09,0.24,0.02,0.06,0.18,0.28,0.09,0.6,0.93,0.51,0.75,0.41,0.73,0.22,0.11,0.0628,0,0.0295,0.1445,0.3305,0,0,0,0,39.63,59.63,,,,,,,,
 09/15/2020 22:00:00,0.07,0.02,0.05,0.1,0.23,0.02,0.07,0.42,0.23,0.11,0.54,0.68,0.37,0.72,0.2,0.71,0.22,0.11,0.0529,0,0.0184,0.1081,0.3668,0,0,0,0,40,60,,,,,,,,
 09/15/2020 23:00:00,0.14,0.03,0.03,0.05,0.13,0.02,0.09,0.41,0.03,0.09,0.55,0.47,0.47,0.73,0.19,0.74,0.22,0.12,0.046,0,0,0.0896,0.3832,0,0,0,0,29.33,49.33,,,,,,,,
 09/15/2020 24:00:00,0.22,0.11,0.03,0.08,0.11,0.03,0.05,0.03,0.02,0.03,0.55,0.4,0.39,0.42,0.19,0.43,0.22,0.11,0.043,0,0,0.0815,0.3891,0,0,0,0,28.87,48.87,,,,,,,,
 09/16/2020 01:00:00,0.23,0.03,0.03,0.02,0.07,0.05,0.01,0.02,0.01,0.29,0.56,0.4,0.34,0.28,0.16,0.3,0.22,0.11,0.0474,0,0,0.1138,0.4076,0,0,0,0,28.42,48.42,,,,,,,,
 09/16/2020 02:00:00,0.06,0.01,0.03,0.03,0.07,0.03,0.02,0.01,0.01,0.04,0.56,0.34,0.34,0.28,0.16,0.3,0.22,0.11,0.0568,0,0,0.1769,0.4136,0,0,0,0,28.59,48.59,,,,,,,,
 09/16/2020 03:00:00,0.03,0.03,0.03,0.03,0.08,0.03,0.02,0.01,0.01,0.03,0.56,0.34,0.34,0.28,0.16,0.3,0.22,0.11,0.0759,0,0,0.3012,0.4178,0,0,0,0,28.42,48.42,,,,,,,,
 09/16/2020 04:00:00,0.05,0.02,0.03,0.04,0.06,0.03,0.02,0,0.01,0.03,0.57,0.34,0.36,0.28,0.16,0.3,0.22,0.11,0.0886,0,0,0.3352,0.4351,0,0,0,0,28.47,48.47,,,,,,,,
 09/16/2020 05:00:00,0.24,0.02,0.03,0.02,0.07,0.03,0.02,0.01,0,0.03,0.57,0.38,0.35,0.42,0.16,0.42,0.22,0.11,0.1079,0.0002,0,0.4062,0.459,0,0,0,0,28.49,48.49,,,,,,,,
 09/16/2020 06:00:00,0.06,0.03,0.03,0.01,0.11,0.03,0.02,0,0,0.03,0.63,0.55,0.45,0.69,0.35,0.84,0.2,0.11,0.1345,0.0284,0.0031,0.4784,0.491,0.0001,0,0,0,28.81,48.81,,,,,,,,
 09/16/2020 07:00:00,0.04,0.01,0.03,0.01,0.1,0.02,0.02,0.01,0,0.03,0.7,0.68,0.48,0.77,0.3,0.78,0.14,0.1,0.1448,0.1405,0.0235,0.5431,0.5172,0.0225,0,0,0,29.26,49.26,,,,,,,,
 09/16/2020 08:00:00,0.04,0.02,0.03,0.01,0.12,0.02,0.02,0,0.03,0.04,0.68,0.95,0.69,0.78,0.43,0.63,0.15,0.1,0.1247,0.2886,0.1011,0.5829,0.5406,0.0973,0.301587302,3,0,29.33,49.33,,,,,,,,
 09/16/2020 09:00:00,0.1,0.34,0.08,0.02,0.11,0.02,0.12,0,0.07,0.05,0.74,0.86,0.79,0.66,0.45,0.64,0.29,0.1,0.1119,0.418,0.1898,0.5824,0.5648,0.1823,0.944444444,7.32,0,29.69,49.69,,,,,,,,
 09/16/2020 10:00:00,0.19,0.01,0.04,0.04,0.27,0.01,0.17,0.08,0.03,0.19,0.74,0.64,0.88,0.83,0.46,0.82,0.29,0.13,0.1292,0.5062,0.3469,0.5981,0.5603,0.2621,4.761904762,10.32,0,39.63,59.63,,,,,,,,
 09/16/2020 11:00:00,0.11,0.04,0.05,0.02,0.11,0.02,0.13,0.01,0.07,0.1,0.75,0.65,0.98,0.89,0.48,0.88,0.29,0.44,0.1522,0.5418,0.4306,0.6471,0.5473,0.4016,7.444444444,12.18,0,39.5,59.5,,,,,,,,
 09/16/2020 12:00:00,0.23,0.04,0.04,0.02,0.07,0.02,0.06,0,0.05,0.07,0.73,0.68,0.97,0.92,0.48,0.9,0.15,0.51,0.1648,0.5309,0.5283,0.6906,0.5327,0.49,12.20634921,13.14,0,33.5,53.5,,,,,,,,
 09/16/2020 13:00:00,0.06,0.02,0.04,0.03,0.13,0.02,0.02,0.01,0.06,0.1,0.73,0.72,0.99,0.83,0.49,0.94,0.15,0.53,0.1696,0.4915,0.5444,0.6558,0.516,0.3991,12.8015873,11.25,0,29.69,49.69,,,,,,,,
 09/16/2020 14:00:00,0.05,0.04,0.06,0.03,0.09,0.01,0.02,0.05,0.1,0.08,0.73,0.73,0.95,0.83,0.35,0.79,0.16,0.58,0.1584,0.4098,0.4816,0.6143,0.5094,0.3808,11.11111111,11.82,0,29.3,49.3,,,,,,,,
 09/16/2020 15:00:00,0.04,0.02,0.05,0.03,0.09,0.03,0.02,0,0.06,0.07,0.66,0.72,0.93,0.83,0.33,0.78,0.17,0.56,0.1475,0.2876,0.417,0.6488,0.4888,0.3226,11.15873016,9.93,0,29.3,49.3,,,,,,,,
 09/16/2020 16:00:00,0.16,0.03,0.05,0.02,0.13,0.02,0.05,0.01,0.05,0.07,0.66,0.72,0.91,0.93,0.31,0.74,0.09,0.54,0.1283,0.1523,0.3497,0.643,0.4515,0.2342,7.841269841,6.93,0,29.69,49.69,,,,,,,,
 09/16/2020 17:00:00,0.04,0.02,0.1,0.02,0.19,0.02,0.07,0.05,0.06,0.04,0.63,0.75,0.88,0.87,0.24,0.84,0.09,0.44,0.1092,0.0462,0.2396,0.6514,0.3812,0.1473,5.603174603,3.18,0,39.63,59.63,,,,,,,,
 09/16/2020 18:00:00,0.07,0.03,0.12,0.02,0.19,0.03,0.04,0.01,0.06,0.04,0.62,0.84,0.78,0.82,0.09,0.79,0.09,0.25,0.1103,0.0026,0.1376,0.6808,0.3285,0.0737,0.944444444,0.39,0,42.4,62.4,,,,,,,,
 09/16/2020 19:00:00,0.1,0.02,0.08,0.11,0.25,0.02,0.16,0.06,0.04,0.06,0.66,0.9,0.68,0.72,0.15,0.86,0.2,0.11,0.1196,0,0.1718,0.6664,0.3028,0.022,0,0,0,41.53,61.53,,,,,,,,
 09/16/2020 20:00:00,0.09,0.03,0.08,0.06,0.32,0.02,0.26,0.12,0.03,0.28,0.58,0.95,0.64,0.71,0.16,0.71,0.22,0.11,0.1406,0,0.1728,0.7025,0.2912,0.002,0,0,0,49.73,69.73,,,,,,,,
 09/16/2020 21:00:00,0.07,0.02,0.04,0.06,0.31,0.03,0.1,0.62,0.05,0.06,0.59,0.93,0.48,0.71,0.16,0.71,0.22,0.11,0.1584,0,0.0746,0.7133,0.2938,0,0,0,0,47.51,67.51,,,,,,,,
 09/16/2020 22:00:00,0.08,0.04,0.04,0.07,0.2,0.03,0.11,0.43,0.06,0.04,0.58,0.7,0.35,0.71,0.16,0.71,0.22,0.11,0.1693,0,0.0349,0.6672,0.3051,0,0,0,0,47.51,67.51,,,,,,,,
 09/16/2020 23:00:00,0.15,0.03,0.06,0.04,0.14,0.03,0.02,0.01,0.02,0.04,0.59,0.47,0.46,0.72,0.16,0.74,0.22,0.12,0.1703,0,0.0052,0.6257,0.2961,0,0,0,0,29.23,49.23,,,,,,,,
 09/16/2020 24:00:00,0.04,0.02,0.03,0.02,0.11,0.03,0.01,0.01,0.01,0.25,0.58,0.39,0.37,0.41,0.16,0.42,0.22,0.11,0.1622,0,0,0.5684,0.3062,0,0,0,0,28.79,48.79,,,,,,,,
 09/17/2020 01:00:00,0.03,0.24,0.03,0.03,0.07,0.03,0.02,0,0.01,0.03,0.58,0.38,0.34,0.28,0.16,0.29,0.22,0.11,0.1504,0,0,0.51,0.3024,0,0,0,0,28.61,48.61,,,,,,,,
 09/17/2020 02:00:00,0.25,0.02,0.03,0.02,0.07,0.03,0.01,0,0.02,0.03,0.58,0.33,0.33,0.28,0.16,0.3,0.22,0.11,0.14,0,0,0.4231,0.2703,0,0,0,0,29.06,49.06,,,,,,,,
 09/17/2020 03:00:00,0.24,0.03,0.03,0.02,0.11,0.03,0.01,0.01,0.02,0.03,0.58,0.32,0.33,0.28,0.16,0.3,0.22,0.11,0.1314,0,0,0.3437,0.239,0,0,0,0,29.08,49.08,,,,,,,,
 09/17/2020 04:00:00,0.24,0.02,0.03,0.02,0.09,0.02,0.01,0,0.01,0.03,0.59,0.33,0.35,0.28,0.16,0.3,0.22,0.11,0.1184,0,0,0.243,0.2162,0,0,0.18,0,29.2,49.2,,,,,,,,
 09/17/2020 05:00:00,0.12,0.03,0.03,0.03,0.08,0.03,0.01,0.01,0.01,0.03,0.59,0.37,0.34,0.42,0.16,0.42,0.22,0.11,0.1133,0.0001,0,0.2095,0.1952,0,0,0,0,28.79,48.79,,,,,,,,
 09/17/2020 06:00:00,0.03,0.03,0.03,0.02,0.07,0.02,0.01,0,0.01,0.03,0.64,0.54,0.44,0.69,0.15,0.84,0.2,0.11,0.1143,0.0268,0.0167,0.2126,0.1992,0.0021,0,0,0,28.69,48.69,,,,,,,,
 09/17/2020 07:00:00,0.35,0.02,0.03,0.04,0.12,0.02,0.02,0,0,0.03,0.64,0.67,0.46,0.77,0.09,0.78,0.09,0.1,0.1058,0.1364,0.106,0.1926,0.2269,0.0185,0,0,0,28.84,48.84,,,,,,,,
 09/17/2020 08:00:00,0.03,0.03,0.03,0.02,0.18,0.02,0.06,0.03,0.05,0.04,0.67,0.93,0.58,0.77,0.1,0.63,0.09,0.1,0.0782,0.2849,0.228,0.1934,0.2394,0.0893,0.698412698,0.93,0,42.08,62.08,,,,,,,,
 09/17/2020 09:00:00,0.08,0.02,0.05,0.02,0.06,0.02,0.15,0,0.03,0.04,0.65,0.8,0.51,0.63,0.14,0.63,0.09,0.1,0.049,0.4028,0.3387,0.1841,0.2466,0.199,1.293650794,0.93,0,77.7,97.7,,,,,,,,
 09/17/2020 10:00:00,0.13,0.04,0.06,0.04,0.19,0.02,0.15,0,0.01,0.08,0.65,0.58,0.63,0.77,0.14,0.79,0.09,0.1,0.0562,0.4839,0.3872,0.2083,0.274,0.3263,3.126984127,2.64,0,76,96,,,,,,,,
 09/17/2020 11:00:00,0.05,0.04,0.03,0.03,0.08,0.02,0.22,0,0.03,0.12,0.64,0.58,0.73,0.8,0.15,0.83,0.09,0.14,0.0781,0.527,0.5075,0.2546,0.326,0.4596,4.26984127,3.18,0,47.51,67.51,,,,,,,,
 09/17/2020 12:00:00,0.05,0.02,0.03,0.03,0.04,0.03,0.16,0.01,0.01,0.07,0.64,0.61,0.78,0.81,0.18,0.82,0.09,0.36,0.0926,0.5286,0.5624,0.3016,0.3837,0.5266,10.56349206,5.07,0,45,65,,,,,,,,
 09/17/2020 13:00:00,0.05,0.15,0.03,0.02,0.11,0.03,0.05,0.01,0,0.07,0.63,0.63,0.78,0.67,0.18,0.82,0.09,0.39,0.0982,0.4933,0.5643,0.3658,0.4084,0.5307,10.31746032,7.5,0,45,65,,,,,,,,
